Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
04-Apr-2025,EQ,"77.25","77.25","74.00","76.83","75.20","74.97","74.75","149.66","68.57",1660539,"12,41,21,879.78",17071
03-Apr-2025,EQ,"74.91","77.44","74.05","75.41","76.81","76.83","76.35","149.66","68.57",795891,"6,07,69,996.82",12243
02-Apr-2025,EQ,"76.20","76.44","74.05","75.86","75.44","75.41","75.32","149.66","68.57",1415773,"10,66,39,995.76",17041
01-Apr-2025,EQ,"75.00","77.10","74.75","75.37","76.00","75.86","75.94","149.66","68.57",766276,"5,81,87,428.38",13512
28-Mar-2025,EQ,"78.04","80.00","74.51","77.04","74.60","75.37","76.43","149.66","68.57",2139282,"16,34,95,884.12",24478
27-Mar-2025,EQ,"74.85","79.97","74.85","76.12","77.00","77.04","77.51","149.66","68.57",3174059,"24,60,09,755.17",30246
26-Mar-2025,EQ,"77.64","78.95","75.81","77.41","76.50","76.12","77.20","149.66","68.57",1880115,"14,51,41,116.97",19691
25-Mar-2025,EQ,"79.70","80.72","76.00","78.94","77.30","77.41","77.74","149.66","68.57",1669758,"12,98,02,827.80",19015
24-Mar-2025,EQ,"80.40","81.41","78.51","79.08","78.81","78.94","80.02","149.66","68.57",1595662,"12,76,85,616.89",17718
21-Mar-2025,EQ,"77.80","79.60","77.55","77.60","79.25","79.08","79.06","149.66","68.57",2024129,"16,00,36,498.44",21076
20-Mar-2025,EQ,"77.81","78.10","76.73","76.58","77.51","77.60","77.48","149.66","68.57",1841563,"14,26,84,365.35",16472
19-Mar-2025,EQ,"74.20","77.25","74.20","74.20","76.55","76.58","76.37","149.66","68.57",2131839,"16,28,02,161.52",14747
18-Mar-2025,EQ,"71.35","74.75","71.35","71.26","74.48","74.20","73.82","149.66","68.57",1842678,"13,60,26,951.93",20788
17-Mar-2025,EQ,"71.84","72.58","70.78","71.18","71.39","71.26","71.47","149.66","68.57",1511750,"10,80,51,773.32",18646
13-Mar-2025,EQ,"71.75","72.74","70.85","71.54","71.18","71.18","71.55","149.66","68.57",1047224,"7,49,33,044.62",9737
